Fecha Hora,Fecha Hora(RAW),Tiempo de Ping,Tiempo de Ping(RAW),Perdida de paquetes(RAW),Disponibilidad de sistema,Disponibilidad de sistema(RAW),Trafico suma (volumen),Trafico suma (volumen)(RAW),Trafico suma (velocidad),Trafico suma (velocidad)(RAW),"Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )","Temperature 1006 (Switch 1 - Temp Sensor 0, GREEN )(RAW)","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )","Temperature 1007 (Switch 1 - Temp Sensor 1, GREEN )(RAW)","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )","Temperature 1008 (Switch 1 - Temp Sensor 2, GREEN )(RAW)",CPU 1000,CPU 1000(RAW),Available Memory 1 (Processor),Available Memory 1 (Processor)(RAW)
10/12/2020 16:00:00 - 17:00:00,44175.91667,2 mseg,2.1933,0,25 d,2180721,20.624 KByte,21119050.25,47 kbit/s,5866.7125,33 °C,33,41 °C,40.7,44 °C,43.9833,"3,35 %",3.35,341 MByte,357138570.1
10/12/2020 17:00:00 - 18:00:00,44175.95833,4 mseg,4.3017,0,25 d,2184321,16.594 KByte,16991867.38,38 kbit/s,4720.1467,32 °C,31.5667,40 °C,39.75,43 °C,43.3667,"3,22 %",3.2167,341 MByte,357143520.6
10/12/2020 18:00:00 - 19:00:00,44176,2 mseg,2.06,0,25 d,2187921,11.751 KByte,12033376.88,27 kbit/s,3342.7997,32 °C,31.6667,39 °C,39,43 °C,43,"3,20 %",3.2,341 MByte,357140936.3
10/12/2020 19:00:00 - 20:00:00,44176.04167,2 mseg,2.21,0,25 d,2191521,11.557 KByte,11834005.73,26 kbit/s,3287.3882,32 °C,31.7,39 °C,39,43 °C,43,"2,77 %",2.7667,341 MByte,357146683.2
10/12/2020 20:00:00 - 21:00:00,44176.08333,2 mseg,2.1417,0,25 d,2195121,9.354 KByte,9578511.617,21 kbit/s,2660.8233,31 °C,31,39 °C,39,43 °C,43,"2,65 %",2.65,341 MByte,357150621.3
10/12/2020 21:00:00 - 22:00:00,44176.125,2 mseg,2.1567,0,25 d,2198721,8.731 KByte,8940381.957,20 kbit/s,2483.5567,31 °C,31,39 °C,39,43 °C,42.9833,"2,67 %",2.6667,341 MByte,357138892.6
10/12/2020 22:00:00 - 23:00:00,44176.16667,2 mseg,2.2233,0,25 d,2202321,8.368 KByte,8568778.123,19 kbit/s,2380.3285,31 °C,30.9833,39 °C,39,42 °C,42.1167,"2,80 %",2.8,341 MByte,357133821.7
10/12/2020 23:00:00 - 0:00:00,44176.20833,2 mseg,2.1467,0,25 d,2205921,8.166 KByte,8362098.795,19 kbit/s,2322.8956,30 °C,30.3667,38 °C,38.1167,42 °C,42,"2,70 %",2.7,341 MByte,357134744.3
11/12/2020 0:00:00 - 1:00:00,44176.25,2 mseg,2.1733,0,25 d,2209521,8.208 KByte,8404769.601,19 kbit/s,2334.762,30 °C,30.0333,38 °C,38.0667,42 °C,42.0333,"2,85 %",2.85,341 MByte,357133281.2
11/12/2020 1:00:00 - 2:00:00,44176.29167,2 mseg,2.1867,0,25 d,2213121,8.318 KByte,8517932.21,19 kbit/s,2366.2172,30 °C,30,38 °C,38.2833,42 °C,42.2333,"2,77 %",2.7667,341 MByte,357131795.1
11/12/2020 2:00:00 - 3:00:00,44176.33333,2 mseg,2.1917,0,25 d,2216721,8.139 KByte,8334496.798,19 kbit/s,2315.2473,30 °C,30,39 °C,38.8833,43 °C,42.8667,"2,67 %",2.6667,341 MByte,357133898.9
11/12/2020 3:00:00 - 4:00:00,44176.375,2 mseg,2.0617,0,25 d,2220321,11.817 KByte,12100977.71,27 kbit/s,3361.5228,30 °C,30,39 °C,38.9833,43 °C,42.95,"2,53 %",2.5333,341 MByte,357150222.7
11/12/2020 4:00:00 - 5:00:00,44176.41667,2 mseg,2.14,0,25 d,2223921,6.580 KByte,6738050.187,15 kbit/s,1871.7482,30 °C,30,39 °C,38.8333,43 °C,42.8833,"2,40 %",2.4,341 MByte,357150206
11/12/2020 5:00:00 - 6:00:00,44176.45833,2 mseg,2.0983,0,25 d,2227521,6.654 KByte,6813516.992,15 kbit/s,1892.733,30 °C,30,38 °C,38.4667,43 °C,42.55,"2,40 %",2.4,341 MByte,357150092.1
11/12/2020 6:00:00 - 7:00:00,44176.5,2 mseg,2.18,0,25 d,2231121,6.946 KByte,7112404.645,16 kbit/s,1975.7667,30 °C,30,38 °C,38,42 °C,42,"2,73 %",2.7333,341 MByte,357139253.4
11/12/2020 7:00:00 - 8:00:00,44176.54167,3 mseg,2.555,0,25 d,2234721,7.753 KByte,7939323.684,18 kbit/s,2205.4718,30 °C,30,38 °C,38,42 °C,42,"2,92 %",2.9167,341 MByte,357136374.2
11/12/2020 8:00:00 - 9:00:00,44176.58333,2 mseg,2.3383,0,25 d,2238321,18.185 KByte,18621509.55,41 kbit/s,5172.8858,30 °C,30,38 °C,38,42 °C,42,"3,63 %",3.6333,341 MByte,357135209.9
11/12/2020 9:00:00 - 10:00:00,44176.625,2 mseg,2.415,0,25 d,2241921,20.818 KByte,21317377.41,47 kbit/s,5921.7734,30 °C,30,38 °C,38.0333,42 °C,42.0667,"3,68 %",3.6833,341 MByte,357132599.3
11/12/2020 10:00:00 - 11:00:00,44176.66667,2 mseg,2.1733,0,25 d,2245521,19.077 KByte,19534369.51,43 kbit/s,5426.3946,30 °C,30,39 °C,38.8333,43 °C,42.7167,"3,60 %",3.6,341 MByte,357127576.1
11/12/2020 11:00:00 - 12:00:00,44176.70833,2 mseg,2.2267,0,26 d,2249121,20.253 KByte,20739523.47,46 kbit/s,5761.2028,30 °C,30.2,39 °C,38.5,42 °C,42.0167,"3,55 %",3.55,341 MByte,357128170.3
11/12/2020 12:00:00 - 13:00:00,44176.75,2 mseg,2.1817,0,26 d,2252721,21.673 KByte,22192825.94,49 kbit/s,6164.9136,31 °C,31,39 °C,39,42 °C,42.4,"3,53 %",3.5333,341 MByte,357129244.3
11/12/2020 13:00:00 - 14:00:00,44176.79167,3 mseg,3.35,0,26 d,2256321,22.386 KByte,22922826.86,51 kbit/s,6367.7526,31 °C,31,39 °C,39,43 °C,42.9167,"3,72 %",3.7167,341 MByte,357117363.8
11/12/2020 14:00:00 - 15:00:00,44176.83333,2 mseg,2.24,0,26 d,2259921,22.172 KByte,22704236.94,50 kbit/s,6307.0478,31 °C,31,39 °C,39,43 °C,43,"3,63 %",3.6333,341 MByte,357128378
11/12/2020 15:00:00 - 16:00:00,44176.875,2 mseg,2.3167,0,26 d,2263521,19.935 KByte,20413811.51,45 kbit/s,5670.7867,31 °C,31,39 °C,39,43 °C,43,"3,75 %",3.75,341 MByte,357131439.8
11/12/2020 16:00:00 - 17:00:00,44176.91667,4 mseg,3.6167,0,26 d,2267121,20.145 KByte,20628758.31,46 kbit/s,5730.4812,31 °C,31.2167,39 °C,39.0167,43 °C,42.8167,"3,55 %",3.55,341 MByte,357129981.2
11/12/2020 17:00:00 - 18:00:00,44176.95833,4 mseg,3.715,0,26 d,2270721,15.788 KByte,16167386.67,36 kbit/s,4491.1403,31 °C,30.9833,39 °C,39,43 °C,42.6333,"3,23 %",3.2333,341 MByte,357133520.7
11/12/2020 18:00:00 - 19:00:00,44177,2 mseg,2.2617,0,26 d,2274321,10.402 KByte,10651949.22,24 kbit/s,2959.0721,31 °C,31,39 °C,39,43 °C,43,"2,75 %",2.75,341 MByte,357141640.7
11/12/2020 19:00:00 - 20:00:00,44177.04167,2 mseg,2.0567,0,26 d,2277921,9.607 KByte,9837119.868,22 kbit/s,2732.6851,31 °C,31,39 °C,39,43 °C,42.95,"2,80 %",2.8,341 MByte,357133393.8
11/12/2020 20:00:00 - 21:00:00,44177.08333,2 mseg,2.165,0,26 d,2281521,9.629 KByte,9860185.111,22 kbit/s,2739.0468,31 °C,31,39 °C,39,42 °C,42.4,"2,87 %",2.8667,341 MByte,357132973.9
11/12/2020 21:00:00 - 22:00:00,44177.125,2 mseg,2.365,0,26 d,2285121,9.147 KByte,9366957.253,21 kbit/s,2602.041,31 °C,31,39 °C,39,42 °C,42.4333,"3,02 %",3.0167,341 MByte,357128971.5
11/12/2020 22:00:00 - 23:00:00,44177.16667,2 mseg,2.17,0,26 d,2288721,8.237 KByte,8434848.575,19 kbit/s,2343.1046,31 °C,31,39 °C,39,42 °C,42.35,"2,78 %",2.7833,341 MByte,357130250
11/12/2020 23:00:00 - 0:00:00,44177.20833,2 mseg,2.2367,0,26 d,2292321,8.361 KByte,8561870.257,19 kbit/s,2378.3964,31 °C,30.95,39 °C,39,42 °C,42.0167,"2,75 %",2.75,341 MByte,357126662.9
12/12/2020 0:00:00 - 1:00:00,44177.25,5 mseg,4.6762,0,26 d,2294751,2.873 KByte,2942158.348,19 kbit/s,2405.7289,31 °C,30.9524,39 °C,39,42 °C,42,"2,90 %",2.9048,341 MByte,357124292.6
22/12/2020 7:00:00 - 8:00:00,44187.54167,2 mseg,2.225,0,36 d,3186822,891 KByte,912653.8128,37 kbit/s,4680.516,31 °C,31,39 °C,39,43 °C,43,"3,50 %",3.5,340 MByte,356745435
22/12/2020 8:00:00 - 9:00:00,44187.58333,3 mseg,2.5883,0,36 d,3188742,19.577 KByte,20046988.98,45 kbit/s,5569.0567,31 °C,30.9333,39 °C,39,43 °C,43,4%,4,340 MByte,356747741.1
22/12/2020 9:00:00 - 10:00:00,44187.625,3 mseg,2.5217,0,36 d,3192342,22.079 KByte,22608828.96,50 kbit/s,6280.6839,31 °C,31,39 °C,39,43 °C,43,"3,45 %",3.45,340 MByte,356756398.6
22/12/2020 10:00:00 - 11:00:00,44187.66667,2 mseg,2.325,0,36 d,3195942.217,19.989 KByte,20468949.64,45 kbit/s,5686.2774,31 °C,31.1833,39 °C,39.0667,43 °C,43.0167,"3,18 %",3.1833,340 MByte,356758378.5
22/12/2020 11:00:00 - 12:00:00,44187.70833,2 mseg,2.435,0,37 d,3199543,21.535 KByte,22051511.29,49 kbit/s,6125.8622,32 °C,31.9833,40 °C,39.5333,43 °C,43,"3,38 %",3.3833,340 MByte,356753831.4
22/12/2020 12:00:00 - 13:00:00,44187.75,2 mseg,2.3283,0,37 d,3203142.867,20.757 KByte,21254828.27,47 kbit/s,5904.4962,32 °C,32.3167,40 °C,40,43 °C,43.1333,"3,48 %",3.4833,340 MByte,356745903.2
22/12/2020 13:00:00 - 14:00:00,44187.79167,2 mseg,2.2067,0,37 d,3206742,19.296 KByte,19758771.25,44 kbit/s,5488.8983,33 °C,33,41 °C,40.7,44 °C,43.9,"3,95 %",3.95,340 MByte,356736778.5
22/12/2020 14:00:00 - 15:00:00,44187.83333,3 mseg,2.635,0,37 d,3210342,21.734 KByte,22255492.58,49 kbit/s,6182.5621,33 °C,33.35,41 °C,41,44 °C,43.9333,"4,55 %",4.55,340 MByte,356730525.5
22/12/2020 15:00:00 - 16:00:00,44187.875,2 mseg,2.22,0,37 d,3213942,24.495 KByte,25083176.11,56 kbit/s,6968.207,33 °C,33.25,41 °C,40.8833,44 °C,43.7667,"3,70 %",3.7,340 MByte,356616332.1
22/12/2020 16:00:00 - 17:00:00,44187.91667,2 mseg,2.3683,0,37 d,3217542,18.990 KByte,19446047.63,43 kbit/s,5402.2201,33 °C,33.0667,41 °C,41,44 °C,43.9667,"3,55 %",3.55,340 MByte,356746711.7
22/12/2020 17:00:00 - 18:00:00,44187.95833,2 mseg,2.2167,0,37 d,3221142,15.679 KByte,16055771.93,36 kbit/s,4460.3827,33 °C,33.0167,41 °C,41,44 °C,43.9667,"3,33 %",3.3333,340 MByte,356760923.5
22/12/2020 18:00:00 - 19:00:00,44188,2 mseg,2.2367,0,37 d,3224742,13.085 KByte,13398644.35,30 kbit/s,3722.1972,33 °C,33,41 °C,41,44 °C,44.0667,"3,13 %",3.1333,340 MByte,356768688.2
22/12/2020 19:00:00 - 20:00:00,44188.04167,2 mseg,2.4217,0,37 d,3228342.467,11.809 KByte,12092035.6,27 kbit/s,3359.2067,33 °C,32.9,41 °C,40.5833,44 °C,44,"3,18 %",3.1833,340 MByte,356768820.5
22/12/2020 20:00:00 - 21:00:00,44188.08333,2 mseg,2.18,0,37 d,3231943,11.527 KByte,11803272.67,26 kbit/s,3278.9692,33 °C,32.6333,40 °C,40,44 °C,44,"3,05 %",3.05,340 MByte,356767472.2
22/12/2020 21:00:00 - 22:00:00,44188.125,4 mseg,4.365,0,37 d,3235542.983,11.371 KByte,11643621.61,26 kbit/s,3234.5999,32 °C,32.3667,40 °C,40,44 °C,44,"3,22 %",3.2167,340 MByte,356765979.9
22/12/2020 22:00:00 - 23:00:00,44188.16667,2 mseg,2.42,0,37 d,3239142,12.618 KByte,12920888.73,29 kbit/s,3589.4548,32 °C,32.3667,40 °C,40,44 °C,44,"3,75 %",3.75,340 MByte,356759052.3
22/12/2020 23:00:00 - 0:00:00,44188.20833,2 mseg,2.3217,0,37 d,3242742,13.278 KByte,13596902.11,30 kbit/s,3777.232,32 °C,32.0167,40 °C,40,44 °C,43.8333,"4,22 %",4.2167,340 MByte,356752313.2
23/12/2020 0:00:00 - 1:00:00,44188.25,2 mseg,2.3817,0,37 d,3246342,13.607 KByte,13933714.94,31 kbit/s,3870.8312,32 °C,32,40 °C,40,44 °C,44,"4,23 %",4.2333,340 MByte,356754720.3
23/12/2020 1:00:00 - 2:00:00,44188.29167,3 mseg,2.595,0,37 d,3249942,12.847 KByte,13155210.28,29 kbit/s,3654.621,32 °C,32,40 °C,40,44 °C,43.9167,"4,12 %",4.1167,340 MByte,356756046.9
23/12/2020 2:00:00 - 3:00:00,44188.33333,3 mseg,2.57,0,37 d,3253542,12.355 KByte,12651849.25,28 kbit/s,3514.7248,32 °C,32,40 °C,40,44 °C,43.9,"3,88 %",3.8833,340 MByte,356756008.8
23/12/2020 3:00:00 - 4:00:00,44188.375,5 mseg,5.165,0,37 d,3257142,13.296 KByte,13615396.11,30 kbit/s,3782.3487,32 °C,32,40 °C,40,44 °C,43.9333,4%,4,340 MByte,356758355.7
23/12/2020 4:00:00 - 5:00:00,44188.41667,3 mseg,2.9333,0,37 d,3260742.05,13.383 KByte,13704411.03,30 kbit/s,3807.1721,32 °C,32,40 °C,40,43 °C,43.3333,"4,15 %",4.15,340 MByte,356757768.3
23/12/2020 5:00:00 - 6:00:00,44188.45833,3 mseg,2.6683,0,37 d,3264342.817,9.238 KByte,9459721.574,21 kbit/s,2627.9413,32 °C,31.85,40 °C,40,43 °C,43.0333,"2,65 %",2.65,340 MByte,356768290.1
23/12/2020 6:00:00 - 7:00:00,44188.5,2 mseg,2.3233,0,37 d,3267943,8.670 KByte,8878104.969,20 kbit/s,2466.3869,31 °C,31.1167,40 °C,39.7,43 °C,43.05,"2,63 %",2.6333,340 MByte,356772861.8
23/12/2020 7:00:00 - 8:00:00,44188.54167,3 mseg,2.6667,0,37 d,3271542.083,12.214 KByte,12507382.32,28 kbit/s,3474.5431,31 °C,31,39 °C,39,43 °C,43,"2,93 %",2.9333,340 MByte,356763839.3
23/12/2020 8:00:00 - 9:00:00,44188.58333,2 mseg,2.4917,0,37 d,3275142,21.005 KByte,21509276.29,48 kbit/s,5975.3467,31 °C,31,39 °C,39,43 °C,43,"3,92 %",3.9167,340 MByte,356757482.7
23/12/2020 9:00:00 - 10:00:00,44188.625,2 mseg,2.3217,0,37 d,3278742,22.182 KByte,22714319.84,50 kbit/s,6310.1643,31 °C,31,39 °C,39,43 °C,43,"3,93 %",3.9333,340 MByte,356755616.7
23/12/2020 10:00:00 - 11:00:00,44188.66667,3 mseg,2.615,0,37 d,3282342,20.864 KByte,21365120.8,47 kbit/s,5935.3163,31 °C,31,40 °C,39.65,43 °C,43.2,"3,82 %",3.8167,340 MByte,356741943.6
23/12/2020 11:00:00 - 12:00:00,44188.70833,2 mseg,2.2717,0,38 d,3285942,19.748 KByte,20222022.82,45 kbit/s,5617.7903,32 °C,31.6833,39 °C,39.2,43 °C,43,"3,50 %",3.5,340 MByte,356752041.7
23/12/2020 12:00:00 - 13:00:00,44188.75,2 mseg,2.3617,0,38 d,3289542,23.577 KByte,24143061.59,54 kbit/s,6707.1326,32 °C,32,40 °C,40,43 °C,43.0333,"4,50 %",4.5,340 MByte,356737127.1
23/12/2020 13:00:00 - 14:00:00,44188.79167,3 mseg,2.5333,0,38 d,3293142.467,19.849 KByte,20324967.97,45 kbit/s,5646.3891,32 °C,32.0167,40 °C,40,43 °C,43.2667,"4,60 %",4.6,340 MByte,356735356.5
23/12/2020 14:00:00 - 15:00:00,44188.83333,3 mseg,2.8517,0,38 d,3296743,23.312 KByte,23871570.53,53 kbit/s,6631.5813,32 °C,32.15,40 °C,40,43 °C,43.0167,"5,25 %",5.25,340 MByte,356692019.5
23/12/2020 15:00:00 - 16:00:00,44188.875,2 mseg,2.3283,0,38 d,3300343,21.469 KByte,21984389.56,49 kbit/s,6107.3177,32 °C,32.2667,40 °C,40,43 °C,43.0667,"3,98 %",3.9833,340 MByte,356667659.7
23/12/2020 16:00:00 - 17:00:00,44188.91667,2 mseg,2.4733,0,38 d,3303942.183,24.737 KByte,25331161.37,56 kbit/s,7037.0592,33 °C,33.4667,41 °C,40.9167,44 °C,44,"4,30 %",4.3,340 MByte,356666665.3
23/12/2020 17:00:00 - 18:00:00,44188.95833,2 mseg,2.145,0,38 d,3307542,19.403 KByte,19868192.84,44 kbit/s,5519.5251,34 °C,33.5167,41 °C,41,44 °C,44,"4,30 %",4.3,340 MByte,356653646.5
23/12/2020 18:00:00 - 19:00:00,44189,2 mseg,2.2133,0,38 d,3311142,13.817 KByte,14148107.27,31 kbit/s,3930.3573,33 °C,33,41 °C,41,44 °C,44.3,"3,63 %",3.6333,340 MByte,356690523.4
23/12/2020 19:00:00 - 20:00:00,44189.04167,3 mseg,2.6533,0,38 d,3314742,14.355 KByte,14699895.37,33 kbit/s,4083.7013,33 °C,33,41 °C,41,44 °C,44,"4,18 %",4.1833,340 MByte,356697357.5
23/12/2020 20:00:00 - 21:00:00,44189.08333,3 mseg,2.945,0,38 d,3318342,13.565 KByte,13890277.73,31 kbit/s,3858.7749,33 °C,33,41 °C,41,44 °C,44,4%,4,340 MByte,356697269
23/12/2020 21:00:00 - 22:00:00,44189.125,3 mseg,2.765,0,38 d,3321942,13.588 KByte,13913795.9,31 kbit/s,3865.2761,33 °C,32.8333,41 °C,40.5667,44 °C,44,"4,22 %",4.2167,340 MByte,356696771.3
23/12/2020 22:00:00 - 23:00:00,44189.16667,3 mseg,2.6217,0,38 d,3325542.033,13.864 KByte,14196468.54,32 kbit/s,3943.8688,33 °C,32.6,40 °C,40.0167,44 °C,44,"4,30 %",4.3,340 MByte,356696026.5
23/12/2020 23:00:00 - 0:00:00,44189.20833,3 mseg,2.9683,0,38 d,3329142.9,12.950 KByte,13260937.08,29 kbit/s,3683.9518,32 °C,32,40 °C,40,44 °C,43.5333,"4,30 %",4.3,340 MByte,356695490.1
24/12/2020 0:00:00 - 1:00:00,44189.25,3 mseg,2.5333,0,38 d,3332743,12.949 KByte,13259462.25,29 kbit/s,3683.5318,32 °C,32,40 °C,40,44 °C,44,"4,08 %",4.0833,340 MByte,356698618.4
24/12/2020 1:00:00 - 2:00:00,44189.29167,3 mseg,2.5317,0,38 d,3336342.283,13.618 KByte,13945219.38,31 kbit/s,3873.9949,32 °C,32,40 °C,40,44 °C,43.9833,"4,10 %",4.1,340 MByte,356698568.3
24/12/2020 2:00:00 - 3:00:00,44189.33333,3 mseg,2.5167,0,38 d,3339942,13.463 KByte,13786031.38,31 kbit/s,3829.8149,32 °C,32,40 °C,40,44 °C,43.8667,"4,08 %",4.0833,340 MByte,356698755.9
24/12/2020 3:00:00 - 4:00:00,44189.375,3 mseg,2.5517,0,38 d,3343542,13.680 KByte,14008507.62,31 kbit/s,3891.5548,32 °C,32,40 °C,40,43 °C,43.2167,"4,17 %",4.1667,340 MByte,356697672.8
24/12/2020 4:00:00 - 5:00:00,44189.41667,2 mseg,2.4767,0,38 d,3347142,14.123 KByte,14461508.72,32 kbit/s,4017.4429,32 °C,32,40 °C,40,43 °C,43.0167,"4,30 %",4.3,340 MByte,356697055.3
24/12/2020 5:00:00 - 6:00:00,44189.45833,2 mseg,2.5,0,38 d,3350742,13.504 KByte,13828291.53,31 kbit/s,3841.5656,32 °C,31.6,40 °C,39.9,43 °C,43.0833,"4,18 %",4.1833,340 MByte,356697893.4
24/12/2020 6:00:00 - 7:00:00,44189.5,6 mseg,6.1533,0,38 d,3354342,14.024 KByte,14360283.02,32 kbit/s,3989.3554,31 °C,31,39 °C,39.2667,43 °C,43.0167,"4,37 %",4.3667,340 MByte,356694311.4
24/12/2020 7:00:00 - 8:00:00,44189.54167,3 mseg,2.55,0,38 d,3357942.05,14.376 KByte,14721470.16,33 kbit/s,4089.6153,31 °C,31,39 °C,39,43 °C,43,"4,17 %",4.1667,340 MByte,356694291.5
24/12/2020 8:00:00 - 9:00:00,44189.58333,2 mseg,2.3517,0,38 d,3361542.767,19.845 KByte,20321745.26,45 kbit/s,5645.4311,31 °C,30.9167,39 °C,39,43 °C,43,"3,83 %",3.8333,340 MByte,356694898.5
24/12/2020 9:00:00 - 10:00:00,44189.625,2 mseg,2.1133,0,38 d,3365143,20.691 KByte,21187225.25,47 kbit/s,5885.9616,31 °C,30.95,39 °C,39,43 °C,43,"3,43 %",3.4333,340 MByte,356692660.5
24/12/2020 10:00:00 - 11:00:00,44189.66667,2 mseg,2.2033,0,38 d,3368742.383,19.198 KByte,19658689.06,44 kbit/s,5461.2324,31 °C,31,39 °C,39.2333,43 °C,43.0333,"3,27 %",3.2667,340 MByte,356699867.5
24/12/2020 11:00:00 - 12:00:00,44189.70833,4 mseg,3.8483,0,39 d,3372342,23.554 KByte,24119331.42,54 kbit/s,6700.4099,31 °C,31.4,39 °C,39.0333,43 °C,43.0167,"3,95 %",3.95,340 MByte,356696574.2
24/12/2020 12:00:00 - 13:00:00,44189.75,2 mseg,2.3583,0,39 d,3375942,19.895 KByte,20372031.78,45 kbit/s,5659.4479,32 °C,32,40 °C,39.9167,43 °C,43,"3,58 %",3.5833,340 MByte,356697968.9
24/12/2020 13:00:00 - 14:00:00,44189.79167,2 mseg,2.0683,0,39 d,3379542,12.085 KByte,12375003.25,28 kbit/s,3437.7778,32 °C,32,40 °C,40,43 °C,43.05,"3,02 %",3.0167,340 MByte,356697209.5
24/12/2020 14:00:00 - 15:00:00,44189.83333,2 mseg,2.1917,0,39 d,3383142,9.998 KByte,10238031.32,23 kbit/s,2844.1267,33 °C,32.7833,40 °C,40.4333,44 °C,43.6,"2,55 %",2.55,340 MByte,356703391.3
24/12/2020 15:00:00 - 16:00:00,44189.875,2 mseg,2.1017,0,39 d,3386742,8.307 KByte,8506657.742,19 kbit/s,2363.1837,34 °C,33.9,41 °C,41,44 °C,44,"2,35 %",2.35,340 MByte,356708690.5
24/12/2020 16:00:00 - 17:00:00,44189.91667,2 mseg,2.135,0,39 d,3390342,8.117 KByte,8311961.781,18 kbit/s,2309.1156,34 °C,34,42 °C,41.7833,44 °C,44.0333,"2,32 %",2.3167,340 MByte,356707713.4
24/12/2020 17:00:00 - 18:00:00,44189.95833,4 mseg,3.79,0,39 d,3393942,7.631 KByte,7814323.176,17 kbit/s,2170.8443,34 °C,34,42 °C,41.9667,44 °C,44.0667,"2,37 %",2.3667,340 MByte,356703339.3
24/12/2020 18:00:00 - 19:00:00,44190,2 mseg,2.1,0,39 d,3397542,7.507 KByte,7687546.247,17 kbit/s,2135.6312,34 °C,34,41 °C,41,44 °C,44,"2,42 %",2.4167,340 MByte,356699372.2
24/12/2020 19:00:00 - 20:00:00,44190.04167,2 mseg,2.06,0,39 d,3401142,7.371 KByte,7547680.757,17 kbit/s,2096.7469,34 °C,33.5667,41 °C,41,44 °C,43.9667,"2,45 %",2.45,340 MByte,356696960.9
24/12/2020 20:00:00 - 21:00:00,44190.08333,2 mseg,2.0517,0,39 d,3404742,7.363 KByte,7540096.267,17 kbit/s,2094.6981,33 °C,33,41 °C,41,44 °C,43.9667,"2,43 %",2.4333,340 MByte,356698064
24/12/2020 21:00:00 - 22:00:00,44190.125,2 mseg,2.095,0,39 d,3408342,7.453 KByte,7631479.998,17 kbit/s,2120.0676,33 °C,33,41 °C,41,44 °C,44,"2,48 %",2.4833,340 MByte,356697970.5
24/12/2020 22:00:00 - 23:00:00,44190.16667,2 mseg,2.2,0,39 d,3411942,7.457 KByte,7635770.245,17 kbit/s,2121.2417,33 °C,33,41 °C,41,44 °C,44,"2,48 %",2.4833,340 MByte,356697573.7
24/12/2020 23:00:00 - 0:00:00,44190.20833,2 mseg,2.165,0,39 d,3415542,7.333 KByte,7508968.907,17 kbit/s,2085.9811,33 °C,32.75,40 °C,40.4167,44 °C,44,"2,33 %",2.3333,340 MByte,356697513.1
25/12/2020 0:00:00 - 1:00:00,44190.25,2 mseg,2.0783,0,39 d,3419142,7.417 KByte,7594685.234,17 kbit/s,2109.834,33 °C,32.6833,40 °C,40.35,44 °C,44,"2,40 %",2.4,340 MByte,356698106.5
25/12/2020 1:00:00 - 2:00:00,44190.29167,2 mseg,2.15,0,39 d,3422742,7.333 KByte,7508972.694,17 kbit/s,2086.0286,33 °C,32.9667,40 °C,40.3833,44 °C,44,"2,33 %",2.3333,340 MByte,356696358.9
25/12/2020 2:00:00 - 3:00:00,44190.33333,2 mseg,2.165,0,39 d,3426342,7.375 KByte,7551642.742,17 kbit/s,2097.8767,33 °C,32.8333,40 °C,40.4833,44 °C,44,"2,33 %",2.3333,340 MByte,356696915.2
25/12/2020 3:00:00 - 4:00:00,44190.375,3 mseg,3.3983,0,39 d,3429942,7.403 KByte,7580427.555,17 kbit/s,2105.8557,32 °C,32.2833,40 °C,40.0167,44 °C,43.9167,"2,33 %",2.3333,340 MByte,356694432.3
25/12/2020 4:00:00 - 5:00:00,44190.41667,2 mseg,2.115,0,39 d,3433542,7.465 KByte,7644210.827,17 kbit/s,2123.5748,32 °C,32,40 °C,40,44 °C,44,"2,22 %",2.2167,340 MByte,356695977.7
25/12/2020 5:00:00 - 6:00:00,44190.45833,2 mseg,2.0633,0,39 d,3437142,7.406 KByte,7584185.847,17 kbit/s,2106.929,32 °C,32,40 °C,40,44 °C,43.9333,"2,28 %",2.2833,340 MByte,356696402.6
25/12/2020 6:00:00 - 7:00:00,44190.5,2 mseg,2.1617,0,39 d,3440742,7.375 KByte,7552312.463,17 kbit/s,2098.0627,32 °C,32,40 °C,40,44 °C,43.6333,"2,35 %",2.35,340 MByte,356696084.5
25/12/2020 7:00:00 - 8:00:00,44190.54167,2 mseg,2.1283,0,39 d,3444342,7.445 KByte,7623872.47,17 kbit/s,2117.9483,32 °C,32,40 °C,40,43 °C,43.1833,"2,25 %",2.25,340 MByte,356697104.3
25/12/2020 8:00:00 - 9:00:00,44190.58333,2 mseg,2.1483,0,39 d,3447942,7.367 KByte,7543655.94,17 kbit/s,2095.6404,32 °C,32,40 °C,40,43 °C,43.4833,"2,30 %",2.3,340 MByte,356697660.2
25/12/2020 9:00:00 - 10:00:00,44190.625,2 mseg,2.0917,0,39 d,3451542,7.382 KByte,7559040.497,17 kbit/s,2099.9551,32 °C,32,40 °C,40,44 °C,43.9,"2,35 %",2.35,340 MByte,356697016.8
25/12/2020 10:00:00 - 11:00:00,44190.66667,2 mseg,2.2167,0,39 d,3455142,7.409 KByte,7586531.556,17 kbit/s,2107.5631,32 °C,32.45,40 °C,40,43 °C,43.15,"2,27 %",2.2667,340 MByte,356696313.9
25/12/2020 11:00:00 - 12:00:00,44190.70833,2 mseg,2.1283,0,40 d,3458742,7.376 KByte,7552816.56,17 kbit/s,2098.1969,33 °C,33.0833,41 °C,40.8,44 °C,43.9667,"2,25 %",2.25,340 MByte,356696283.9
